TERM,QUARTER,PERCENTILE,SAT,1st_Spring,2nd_Fall
201108,3rd Quarter,50,730,Y,Y
201108,2nd Quarter,52,730,N,N
201108,2nd Quarter,55,730,Y,Y
201108,2nd Quarter,56,730,Y,Y
201108,2nd Quarter,62,730,Y,Y
201108,2nd Quarter,66,730,Y,N
201108,1st Quarter,78,730,Y,Y
201108,3rd Quarter,44,740,Y,Y
201108,3rd Quarter,49,740,N,N
201108,2nd Quarter,52,740,Y,N
201108,2nd Quarter,53,740,Y,N
201108,2nd Quarter,55,740,N,N
201108,2nd Quarter,56,740,Y,Y
201108,2nd Quarter,62,740,Y,Y
201108,2nd Quarter,63,740,Y,Y
201108,2nd Quarter,66,740,Y,N
201108,2nd Quarter,67,740,Y,N
201108,2nd Quarter,67,740,Y,Y
201108,2nd Quarter,71,740,Y,Y
201108,1st Quarter,79,740,N,N
201108,1st Quarter,83,740,Y,Y
201108,1st Quarter,85,740,Y,N
201108,2nd Quarter,52,750,Y,Y
201108,2nd Quarter,56,750,Y,Y
201108,2nd Quarter,57,750,Y,Y
201108,2nd Quarter,69,750,Y,N
201108,2nd Quarter,69,750,Y,Y
201108,1st Quarter,87,750,Y,Y
201108,3rd Quarter,48,760,Y,Y
201108,3rd Quarter,49,760,Y,Y
201108,2nd Quarter,57,760,Y,Y
201108,2nd Quarter,60,760,Y,Y
201108,2nd Quarter,62,760,Y,Y
201108,2nd Quarter,70,760,Y,Y
201108,2nd Quarter,74,760,Y,Y
201108,1st Quarter,76,760,Y,N
201108,1st Quarter,83,760,Y,Y
201108,4th Quarter,8,770,Y,Y
201108,2nd Quarter,55,770,Y,N
201108,2nd Quarter,57,770,Y,N
201108,2nd Quarter,58,770,Y,Y
201108,2nd Quarter,68,770,Y,Y
201108,2nd Quarter,70,770,N,N
201108,1st Quarter,80,770,Y,Y
201108,1st Quarter,85,770,Y,Y
201108,2nd Quarter,56,780,Y,N
201108,2nd Quarter,56,780,Y,Y
201108,2nd Quarter,58,780,Y,Y
201108,2nd Quarter,59,780,Y,Y
201108,2nd Quarter,59,780,Y,Y
201108,2nd Quarter,64,780,Y,N
201108,2nd Quarter,68,780,Y,Y
201108,2nd Quarter,74,780,Y,N
201108,1st Quarter,77,780,Y,Y
201108,3rd Quarter,47,790,Y,Y
201108,3rd Quarter,48,790,N,N
201108,3rd Quarter,48,790,Y,N
201108,3rd Quarter,48,790,Y,Y
201108,2nd Quarter,52,790,N,Y
201108,2nd Quarter,54,790,Y,Y
201108,2nd Quarter,54,790,N,N
201108,2nd Quarter,54,790,Y,Y
201108,2nd Quarter,56,790,Y,N
201108,2nd Quarter,57,790,Y,Y
201108,2nd Quarter,57,790,Y,Y
201108,2nd Quarter,58,790,Y,Y
201108,2nd Quarter,58,790,Y,N
201108,2nd Quarter,61,790,Y,Y
201108,2nd Quarter,63,790,Y,Y
201108,2nd Quarter,63,790,Y,Y
201108,2nd Quarter,63,790,Y,Y
201108,2nd Quarter,63,790,Y,Y
201108,2nd Quarter,63,790,Y,Y
201108,2nd Quarter,67,790,Y,Y
201108,2nd Quarter,68,790,Y,N
201108,2nd Quarter,68,790,Y,N
201108,2nd Quarter,73,790,Y,Y
201108,2nd Quarter,75,790,Y,Y
201108,2nd Quarter,75,790,Y,Y
201108,1st Quarter,76,790,Y,Y
201108,Top 10%,94,790,Y,Y
201108,3rd Quarter,49,800,Y,Y
201108,2nd Quarter,51,800,Y,Y
201108,2nd Quarter,52,800,Y,Y
201108,2nd Quarter,54,800,Y,Y
201108,2nd Quarter,62,800,Y,N
201108,2nd Quarter,67,800,Y,Y
201108,2nd Quarter,68,800,Y,Y
201108,1st Quarter,77,800,Y,Y
201108,1st Quarter,77,800,Y,Y
201108,3rd Quarter,47,810,Y,Y
201108,2nd Quarter,51,810,N,Y
201108,2nd Quarter,53,810,Y,Y
201108,2nd Quarter,54,810,Y,Y
201108,2nd Quarter,57,810,Y,Y
201108,2nd Quarter,61,810,Y,Y
201108,2nd Quarter,67,810,Y,Y
201108,2nd Quarter,68,810,Y,N
201108,2nd Quarter,70,810,Y,Y
201108,2nd Quarter,70,810,N,N
201108,2nd Quarter,74,810,Y,Y
201108,2nd Quarter,74,810,Y,Y
201108,2nd Quarter,75,810,Y,Y
201108,1st Quarter,77,810,Y,Y
201108,1st Quarter,78,810,Y,Y
201108,1st Quarter,80,810,Y,Y
201108,1st Quarter,82,810,Y,Y
201108,1st Quarter,86,810,N,N
201108,Top 10%,91,810,Y,Y
201108,3rd Quarter,31,820,Y,Y
201108,2nd Quarter,54,820,Y,Y
201108,2nd Quarter,57,820,N,N
201108,2nd Quarter,59,820,Y,Y
201108,2nd Quarter,60,820,Y,Y
201108,2nd Quarter,62,820,Y,Y
201108,2nd Quarter,62,820,Y,Y
201108,2nd Quarter,63,820,N,N
201108,2nd Quarter,66,820,Y,Y
201108,2nd Quarter,68,820,Y,Y
201108,2nd Quarter,69,820,N,N
201108,2nd Quarter,70,820,Y,N
201108,2nd Quarter,72,820,Y,Y
201108,2nd Quarter,72,820,Y,Y
201108,2nd Quarter,73,820,Y,Y
201108,2nd Quarter,74,820,Y,N
201108,1st Quarter,79,820,Y,Y
201108,3rd Quarter,43,830,Y,Y
201108,3rd Quarter,49,830,Y,Y
201108,3rd Quarter,49,830,Y,N
201108,3rd Quarter,49,830,Y,Y
201108,3rd Quarter,50,830,Y,Y
201108,2nd Quarter,51,830,Y,Y
201108,2nd Quarter,52,830,Y,Y
201108,2nd Quarter,52,830,Y,N
201108,2nd Quarter,54,830,Y,Y
201108,2nd Quarter,54,830,N,N
201108,2nd Quarter,54,830,N,N
201108,2nd Quarter,55,830,Y,Y
201108,2nd Quarter,55,830,Y,N
201108,2nd Quarter,56,830,Y,Y
201108,2nd Quarter,56,830,Y,Y
201108,2nd Quarter,57,830,N,Y
201108,2nd Quarter,59,830,Y,Y
201108,2nd Quarter,60,830,N,N
201108,2nd Quarter,64,830,Y,N
201108,2nd Quarter,64,830,Y,Y
201108,2nd Quarter,65,830,N,Y
201108,2nd Quarter,67,830,N,N
201108,2nd Quarter,70,830,Y,N
201108,2nd Quarter,70,830,Y,Y
201108,2nd Quarter,72,830,Y,Y
201108,2nd Quarter,75,830,Y,Y
201108,1st Quarter,76,830,Y,Y
201108,1st Quarter,77,830,Y,Y
201108,1st Quarter,81,830,Y,Y
201108,1st Quarter,83,830,Y,N
201108,1st Quarter,85,830,Y,Y
201108,1st Quarter,85,830,N,N
201108,1st Quarter,87,830,Y,Y
201108,Top 10%,92,830,Y,Y
201108,Top 10%,93,830,Y,Y
201108,3rd Quarter,47,840,Y,N
201108,3rd Quarter,49,840,Y,Y
201108,3rd Quarter,50,840,Y,Y
201108,2nd Quarter,52,840,Y,Y
201108,2nd Quarter,57,840,N,Y
201108,2nd Quarter,59,840,Y,N
201108,2nd Quarter,59,840,Y,Y
201108,2nd Quarter,63,840,Y,Y
201108,2nd Quarter,63,840,Y,Y
201108,2nd Quarter,67,840,Y,Y
201108,2nd Quarter,68,840,Y,Y
201108,2nd Quarter,69,840,Y,Y
201108,2nd Quarter,70,840,Y,Y
201108,1st Quarter,76,840,Y,N
201108,1st Quarter,77,840,Y,Y
201108,1st Quarter,78,840,Y,Y
201108,1st Quarter,80,840,Y,Y
201108,3rd Quarter,48,850,Y,N
201108,3rd Quarter,50,850,Y,Y
201108,2nd Quarter,52,850,Y,Y
201108,2nd Quarter,54,850,Y,Y
201108,2nd Quarter,60,850,Y,N
201108,2nd Quarter,61,850,Y,Y
201108,2nd Quarter,63,850,N,N
201108,2nd Quarter,64,850,N,N
201108,1st Quarter,80,850,Y,Y
201108,1st Quarter,80,850,Y,Y
201108,1st Quarter,80,850,Y,N
201108,1st Quarter,83,850,Y,N
201108,1st Quarter,89,850,N,N
201108,Top 10%,90,850,Y,Y
201108,Top 10%,93,850,Y,N
201108,3rd Quarter,50,860,N,N
201108,2nd Quarter,52,860,Y,N
201108,2nd Quarter,53,860,Y,Y
201108,2nd Quarter,54,860,Y,Y
201108,2nd Quarter,58,860,Y,Y
201108,2nd Quarter,59,860,Y,N
201108,2nd Quarter,60,860,Y,Y
201108,2nd Quarter,63,860,Y,N
201108,2nd Quarter,65,860,Y,Y
201108,2nd Quarter,67,860,Y,Y
201108,2nd Quarter,68,860,Y,Y
201108,2nd Quarter,68,860,Y,Y
201108,2nd Quarter,69,860,Y,Y
201108,2nd Quarter,70,860,Y,Y
201108,2nd Quarter,73,860,Y,Y
201108,1st Quarter,79,860,Y,Y
201108,1st Quarter,80,860,Y,Y
201108,1st Quarter,81,860,Y,N
201108,1st Quarter,83,860,Y,Y
201108,1st Quarter,89,860,Y,Y
201108,3rd Quarter,43,870,Y,Y
201108,3rd Quarter,45,870,Y,N
201108,3rd Quarter,45,870,Y,Y
201108,3rd Quarter,49,870,Y,Y
201108,3rd Quarter,49,870,Y,Y
201108,2nd Quarter,53,870,N,N
201108,2nd Quarter,53,870,Y,Y
201108,2nd Quarter,53,870,Y,N
201108,2nd Quarter,54,870,Y,Y
201108,2nd Quarter,56,870,Y,N
201108,2nd Quarter,56,870,Y,Y
201108,2nd Quarter,57,870,N,N
201108,2nd Quarter,57,870,Y,Y
201108,2nd Quarter,58,870,Y,N
201108,2nd Quarter,58,870,Y,N
201108,2nd Quarter,58,870,Y,Y
201108,2nd Quarter,59,870,N,N
201108,2nd Quarter,60,870,Y,Y
201108,2nd Quarter,60,870,N,N
201108,2nd Quarter,60,870,Y,N
201108,2nd Quarter,61,870,Y,N
201108,2nd Quarter,61,870,Y,Y
201108,2nd Quarter,61,870,Y,N
201108,2nd Quarter,61,870,Y,N
201108,2nd Quarter,61,870,Y,Y
201108,2nd Quarter,62,870,Y,Y
201108,2nd Quarter,63,870,Y,Y
201108,2nd Quarter,64,870,Y,Y
201108,2nd Quarter,64,870,Y,Y
201108,2nd Quarter,64,870,Y,Y
201108,2nd Quarter,65,870,Y,Y
201108,2nd Quarter,65,870,Y,N
201108,2nd Quarter,65,870,Y,N
201108,2nd Quarter,65,870,Y,Y
201108,2nd Quarter,66,870,N,N
201108,2nd Quarter,66,870,Y,Y
201108,2nd Quarter,66,870,Y,Y
201108,2nd Quarter,68,870,Y,Y
201108,2nd Quarter,68,870,Y,Y
201108,2nd Quarter,69,870,Y,Y
201108,2nd Quarter,69,870,Y,N
201108,2nd Quarter,69,870,Y,Y
201108,2nd Quarter,70,870,Y,Y
201108,2nd Quarter,70,870,Y,Y
201108,2nd Quarter,71,870,Y,N
201108,2nd Quarter,71,870,Y,N
201108,2nd Quarter,71,870,Y,Y
201108,2nd Quarter,72,870,Y,Y
201108,2nd Quarter,73,870,Y,Y
201108,2nd Quarter,73,870,Y,N
201108,2nd Quarter,73,870,Y,Y
201108,2nd Quarter,73,870,N,N
201108,2nd Quarter,74,870,Y,Y
201108,1st Quarter,76,870,Y,N
201108,1st Quarter,76,870,N,N
201108,1st Quarter,76,870,Y,Y
201108,1st Quarter,76,870,Y,N
201108,1st Quarter,76,870,Y,Y
201108,1st Quarter,79,870,Y,Y
201108,1st Quarter,80,870,Y,N
201108,1st Quarter,82,870,Y,N
201108,1st Quarter,85,870,Y,Y
201108,1st Quarter,86,870,Y,Y
201108,1st Quarter,88,870,Y,Y
201108,Top 10%,91,870,Y,Y
201108,3rd Quarter,38,880,Y,N
201108,3rd Quarter,39,880,N,N
201108,2nd Quarter,51,880,Y,Y
201108,2nd Quarter,54,880,Y,Y
201108,2nd Quarter,55,880,N,N
201108,2nd Quarter,57,880,Y,Y
201108,2nd Quarter,58,880,Y,Y
201108,2nd Quarter,63,880,Y,Y
201108,2nd Quarter,63,880,N,N
201108,2nd Quarter,67,880,Y,Y
201108,2nd Quarter,67,880,Y,Y
201108,2nd Quarter,73,880,Y,N
201108,2nd Quarter,73,880,Y,Y
201108,2nd Quarter,74,880,Y,Y
201108,1st Quarter,78,880,Y,Y
201108,1st Quarter,78,880,Y,N
201108,1st Quarter,79,880,Y,Y
201108,1st Quarter,81,880,N,N
201108,1st Quarter,88,880,Y,Y
201108,Top 10%,91,880,Y,N
201108,Top 10%,95,880,Y,Y
201108,3rd Quarter,46,890,N,N
201108,3rd Quarter,50,890,Y,N
201108,2nd Quarter,58,890,Y,Y
201108,2nd Quarter,59,890,Y,Y
201108,2nd Quarter,59,890,N,N
201108,2nd Quarter,59,890,Y,Y
201108,2nd Quarter,60,890,Y,Y
201108,2nd Quarter,60,890,Y,Y
201108,2nd Quarter,64,890,N,N
201108,2nd Quarter,67,890,Y,Y
201108,2nd Quarter,68,890,Y,Y
201108,2nd Quarter,72,890,Y,Y
201108,2nd Quarter,72,890,N,N
201108,2nd Quarter,75,890,Y,Y
201108,1st Quarter,77,890,Y,Y
201108,1st Quarter,81,890,Y,Y
201108,1st Quarter,84,890,Y,Y
201108,1st Quarter,86,890,Y,Y
201108,1st Quarter,87,890,Y,Y
201108,Top 10%,90,890,Y,Y
201108,3rd Quarter,28,900,Y,N
201108,3rd Quarter,40,900,Y,N
201108,3rd Quarter,48,900,Y,N
201108,3rd Quarter,48,900,Y,Y
201108,2nd Quarter,53,900,Y,Y
201108,2nd Quarter,53,900,Y,Y
201108,2nd Quarter,54,900,Y,Y
201108,2nd Quarter,55,900,Y,Y
201108,2nd Quarter,56,900,Y,N
201108,2nd Quarter,58,900,Y,Y
201108,2nd Quarter,59,900,Y,Y
201108,2nd Quarter,63,900,Y,Y
201108,2nd Quarter,64,900,Y,Y
201108,2nd Quarter,65,900,Y,Y
201108,2nd Quarter,66,900,N,N
201108,2nd Quarter,68,900,Y,Y
201108,2nd Quarter,69,900,Y,Y
201108,2nd Quarter,73,900,N,N
201108,2nd Quarter,73,900,Y,Y
201108,2nd Quarter,74,900,Y,Y
201108,2nd Quarter,75,900,Y,Y
201108,2nd Quarter,75,900,Y,Y
201108,1st Quarter,78,900,Y,Y
201108,1st Quarter,79,900,Y,Y
201108,1st Quarter,80,900,Y,Y
201108,1st Quarter,83,900,N,N
201108,1st Quarter,83,900,Y,N
201108,1st Quarter,84,900,Y,Y
201108,1st Quarter,84,900,Y,Y
201108,1st Quarter,84,900,Y,N
201108,1st Quarter,84,900,Y,N
201108,1st Quarter,87,900,Y,Y
201108,1st Quarter,87,900,Y,N
201108,1st Quarter,87,900,N,N
201108,1st Quarter,88,900,Y,N
201108,Top 10%,91,900,Y,Y
201108,3rd Quarter,45,910,Y,Y
201108,3rd Quarter,46,910,Y,Y
201108,3rd Quarter,50,910,Y,Y
201108,2nd Quarter,51,910,Y,N
201108,2nd Quarter,51,910,N,N
201108,2nd Quarter,53,910,Y,N
201108,2nd Quarter,53,910,N,N
201108,2nd Quarter,54,910,Y,Y
201108,2nd Quarter,54,910,Y,Y
201108,2nd Quarter,56,910,Y,Y
201108,2nd Quarter,57,910,Y,N
201108,2nd Quarter,58,910,Y,N
201108,2nd Quarter,58,910,Y,N
201108,2nd Quarter,59,910,Y,N
201108,2nd Quarter,60,910,Y,Y
201108,2nd Quarter,61,910,Y,Y
201108,2nd Quarter,61,910,Y,Y
201108,2nd Quarter,61,910,Y,Y
201108,2nd Quarter,61,910,Y,N
201108,2nd Quarter,62,910,N,Y
201108,2nd Quarter,63,910,Y,Y
201108,2nd Quarter,63,910,Y,N
201108,2nd Quarter,63,910,Y,Y
201108,2nd Quarter,64,910,Y,N
201108,2nd Quarter,64,910,Y,Y
201108,2nd Quarter,65,910,Y,Y
201108,2nd Quarter,66,910,N,Y
201108,2nd Quarter,67,910,N,N
201108,2nd Quarter,68,910,Y,Y
201108,2nd Quarter,68,910,Y,Y
201108,2nd Quarter,69,910,Y,Y
201108,2nd Quarter,70,910,Y,Y
201108,2nd Quarter,71,910,Y,N
201108,2nd Quarter,71,910,Y,Y
201108,2nd Quarter,72,910,Y,N
201108,2nd Quarter,72,910,Y,N
201108,2nd Quarter,73,910,Y,Y
201108,2nd Quarter,73,910,Y,N
201108,2nd Quarter,74,910,N,N
201108,2nd Quarter,75,910,Y,Y
201108,2nd Quarter,75,910,N,N
201108,1st Quarter,77,910,Y,Y
201108,1st Quarter,78,910,N,N
201108,1st Quarter,79,910,Y,Y
201108,1st Quarter,79,910,Y,Y
201108,1st Quarter,80,910,Y,Y
201108,1st Quarter,81,910,Y,Y
201108,1st Quarter,83,910,N,N
201108,1st Quarter,84,910,Y,Y
201108,1st Quarter,85,910,Y,Y
201108,1st Quarter,85,910,N,N
201108,1st Quarter,86,910,Y,Y
201108,1st Quarter,87,910,Y,Y
201108,Top 10%,90,910,Y,Y
201108,Top 10%,91,910,Y,Y
201108,3rd Quarter,45,920,N,N
201108,3rd Quarter,47,920,Y,Y
201108,3rd Quarter,47,920,Y,Y
201108,3rd Quarter,48,920,Y,Y
201108,3rd Quarter,48,920,Y,Y
201108,2nd Quarter,52,920,Y,N
201108,2nd Quarter,53,920,Y,Y
201108,2nd Quarter,53,920,Y,Y
201108,2nd Quarter,54,920,Y,Y
201108,2nd Quarter,57,920,Y,Y
201108,2nd Quarter,58,920,Y,Y
201108,2nd Quarter,62,920,Y,Y
201108,2nd Quarter,65,920,N,N
201108,2nd Quarter,67,920,Y,N
201108,2nd Quarter,67,920,Y,Y
201108,2nd Quarter,68,920,Y,Y
201108,2nd Quarter,70,920,Y,N
201108,1st Quarter,78,920,Y,Y
201108,1st Quarter,78,920,Y,Y
201108,1st Quarter,83,920,Y,Y
201108,1st Quarter,89,920,Y,Y
201108,Top 10%,91,920,Y,Y
201108,Top 10%,94,920,Y,Y
201108,3rd Quarter,32,930,Y,Y
201108,3rd Quarter,38,930,N,N
201108,2nd Quarter,52,930,Y,N
201108,2nd Quarter,54,930,Y,Y
201108,2nd Quarter,58,930,Y,N
201108,2nd Quarter,58,930,Y,Y
201108,2nd Quarter,60,930,Y,Y
201108,2nd Quarter,61,930,Y,Y
201108,2nd Quarter,62,930,Y,N
201108,2nd Quarter,62,930,Y,Y
201108,2nd Quarter,64,930,Y,Y
201108,2nd Quarter,66,930,Y,Y
201108,2nd Quarter,69,930,Y,N
201108,2nd Quarter,69,930,Y,Y
201108,2nd Quarter,70,930,Y,N
201108,2nd Quarter,70,930,Y,Y
201108,2nd Quarter,72,930,Y,Y
201108,2nd Quarter,75,930,Y,Y
201108,1st Quarter,76,930,Y,N
201108,1st Quarter,76,930,Y,Y
201108,1st Quarter,80,930,Y,Y
201108,1st Quarter,82,930,Y,N
201108,1st Quarter,84,930,Y,Y
201108,Top 10%,95,930,Y,Y
201108,Top 10%,96,930,Y,Y
201108,3rd Quarter,30,940,Y,Y
201108,3rd Quarter,49,940,Y,Y
201108,3rd Quarter,50,940,Y,Y
201108,2nd Quarter,51,940,Y,N
201108,2nd Quarter,51,940,Y,N
201108,2nd Quarter,52,940,Y,Y
201108,2nd Quarter,57,940,Y,Y
201108,2nd Quarter,63,940,Y,Y
201108,2nd Quarter,63,940,Y,N
201108,2nd Quarter,65,940,Y,Y
201108,2nd Quarter,66,940,Y,Y
201108,2nd Quarter,67,940,Y,Y
201108,2nd Quarter,69,940,Y,Y
201108,2nd Quarter,69,940,Y,Y
201108,2nd Quarter,70,940,Y,Y
201108,2nd Quarter,72,940,Y,Y
201108,2nd Quarter,75,940,Y,Y
201108,2nd Quarter,75,940,Y,Y
201108,2nd Quarter,75,940,Y,Y
201108,2nd Quarter,75,940,Y,Y
201108,1st Quarter,78,940,N,N
201108,1st Quarter,78,940,Y,Y
201108,1st Quarter,84,940,Y,Y
201108,1st Quarter,86,940,Y,Y
201108,1st Quarter,87,940,Y,Y
201108,Top 10%,93,940,N,N
201108,4th Quarter,24,950,Y,Y
201108,3rd Quarter,27,950,Y,Y
201108,3rd Quarter,28,950,Y,Y
201108,3rd Quarter,29,950,Y,N
201108,3rd Quarter,31,950,N,N
201108,3rd Quarter,34,950,Y,N
201108,3rd Quarter,35,950,Y,N
201108,3rd Quarter,35,950,Y,N
201108,3rd Quarter,37,950,Y,Y
201108,3rd Quarter,37,950,Y,Y
201108,3rd Quarter,39,950,N,N
201108,3rd Quarter,42,950,Y,Y
201108,3rd Quarter,42,950,Y,Y
201108,3rd Quarter,43,950,Y,Y
201108,3rd Quarter,44,950,N,N
201108,3rd Quarter,46,950,Y,Y
201108,3rd Quarter,46,950,N,N
201108,3rd Quarter,47,950,Y,Y
201108,3rd Quarter,47,950,N,N
201108,3rd Quarter,48,950,Y,N
201108,3rd Quarter,48,950,N,N
201108,3rd Quarter,48,950,Y,Y
201108,3rd Quarter,48,950,N,N
201108,3rd Quarter,48,950,Y,Y
201108,3rd Quarter,49,950,N,N
201108,3rd Quarter,49,950,Y,N
201108,2nd Quarter,52,950,Y,Y
201108,2nd Quarter,53,950,Y,Y
201108,2nd Quarter,53,950,Y,Y
201108,2nd Quarter,55,950,Y,Y
201108,2nd Quarter,56,950,N,N
201108,2nd Quarter,56,950,N,N
201108,2nd Quarter,57,950,Y,Y
201108,2nd Quarter,58,950,Y,N
201108,2nd Quarter,60,950,Y,Y
201108,2nd Quarter,62,950,Y,Y
201108,2nd Quarter,62,950,N,N
201108,2nd Quarter,63,950,Y,Y
201108,2nd Quarter,63,950,Y,Y
201108,2nd Quarter,64,950,Y,N
201108,2nd Quarter,64,950,Y,N
201108,2nd Quarter,64,950,Y,N
201108,2nd Quarter,64,950,Y,Y
201108,2nd Quarter,64,950,Y,Y
201108,2nd Quarter,65,950,Y,Y
201108,2nd Quarter,65,950,Y,Y
201108,2nd Quarter,65,950,Y,Y
201108,2nd Quarter,67,950,N,N
201108,2nd Quarter,67,950,N,N
201108,2nd Quarter,67,950,Y,Y
201108,2nd Quarter,69,950,Y,N
201108,2nd Quarter,70,950,Y,Y
201108,2nd Quarter,71,950,Y,Y
201108,2nd Quarter,71,950,Y,N
201108,2nd Quarter,71,950,N,N
201108,2nd Quarter,72,950,Y,N
201108,2nd Quarter,72,950,Y,Y
201108,2nd Quarter,72,950,Y,N
201108,2nd Quarter,72,950,Y,Y
201108,2nd Quarter,74,950,Y,Y
201108,1st Quarter,76,950,Y,N
201108,1st Quarter,76,950,Y,Y
201108,1st Quarter,77,950,Y,Y
201108,1st Quarter,77,950,Y,N
201108,1st Quarter,78,950,Y,Y
201108,1st Quarter,80,950,N,N
201108,1st Quarter,80,950,N,N
201108,1st Quarter,80,950,Y,Y
201108,1st Quarter,80,950,N,N
201108,1st Quarter,81,950,Y,Y
201108,1st Quarter,81,950,Y,Y
201108,1st Quarter,82,950,Y,Y
201108,1st Quarter,82,950,Y,Y
201108,1st Quarter,82,950,Y,Y
201108,1st Quarter,82,950,Y,Y
201108,1st Quarter,83,950,Y,Y
201108,1st Quarter,83,950,Y,N
201108,1st Quarter,83,950,Y,Y
201108,1st Quarter,84,950,Y,Y
201108,1st Quarter,85,950,Y,Y
201108,1st Quarter,86,950,Y,Y
201108,1st Quarter,87,950,Y,Y
201108,Top 10%,90,950,Y,N
201108,Top 10%,90,950,Y,Y
201108,Top 10%,94,950,N,N
201108,3rd Quarter,29,960,Y,N
201108,3rd Quarter,32,960,Y,N
201108,3rd Quarter,33,960,Y,N
201108,3rd Quarter,35,960,N,N
201108,3rd Quarter,42,960,Y,Y
201108,3rd Quarter,45,960,N,N
201108,3rd Quarter,48,960,Y,Y
201108,3rd Quarter,48,960,Y,Y
201108,3rd Quarter,50,960,Y,Y
201108,2nd Quarter,53,960,Y,Y
201108,2nd Quarter,54,960,N,N
201108,2nd Quarter,56,960,Y,Y
201108,2nd Quarter,57,960,Y,Y
201108,2nd Quarter,57,960,Y,Y
201108,2nd Quarter,59,960,Y,Y
201108,2nd Quarter,60,960,Y,Y
201108,2nd Quarter,61,960,Y,Y
201108,2nd Quarter,62,960,Y,Y
201108,2nd Quarter,63,960,Y,Y
201108,2nd Quarter,65,960,Y,Y
201108,2nd Quarter,68,960,Y,Y
201108,2nd Quarter,71,960,Y,Y
201108,2nd Quarter,71,960,Y,Y
201108,2nd Quarter,73,960,Y,Y
201108,2nd Quarter,75,960,Y,Y
201108,1st Quarter,76,960,Y,Y
201108,1st Quarter,78,960,Y,N
201108,1st Quarter,79,960,Y,Y
201108,1st Quarter,81,960,Y,N
201108,1st Quarter,82,960,Y,Y
201108,1st Quarter,85,960,Y,Y
201108,1st Quarter,87,960,Y,Y
201108,1st Quarter,88,960,Y,Y
201108,1st Quarter,89,960,Y,Y
201108,Top 10%,90,960,Y,Y
201108,3rd Quarter,27,970,N,N
201108,3rd Quarter,27,970,Y,N
201108,3rd Quarter,31,970,Y,Y
201108,3rd Quarter,33,970,Y,Y
201108,3rd Quarter,36,970,Y,Y
201108,3rd Quarter,38,970,N,N
201108,3rd Quarter,42,970,N,N
201108,3rd Quarter,44,970,N,N
201108,3rd Quarter,44,970,Y,Y
201108,3rd Quarter,46,970,Y,N
201108,3rd Quarter,50,970,N,N
201108,2nd Quarter,51,970,Y,Y
201108,2nd Quarter,51,970,Y,Y
201108,2nd Quarter,54,970,Y,Y
201108,2nd Quarter,60,970,Y,Y
201108,2nd Quarter,61,970,Y,Y
201108,2nd Quarter,64,970,Y,Y
201108,2nd Quarter,65,970,Y,N
201108,2nd Quarter,66,970,Y,Y
201108,2nd Quarter,71,970,Y,N
201108,2nd Quarter,71,970,Y,Y
201108,2nd Quarter,73,970,Y,Y
201108,2nd Quarter,73,970,Y,Y
201108,2nd Quarter,74,970,Y,Y
201108,1st Quarter,76,970,Y,N
201108,1st Quarter,80,970,Y,N
201108,1st Quarter,83,970,Y,Y
201108,1st Quarter,84,970,Y,Y
201108,1st Quarter,85,970,Y,N
201108,1st Quarter,86,970,Y,Y
201108,1st Quarter,88,970,Y,Y
201108,Top 10%,91,970,Y,Y
201108,4th Quarter,20,980,Y,Y
201108,3rd Quarter,27,980,Y,N
201108,3rd Quarter,28,980,Y,N
201108,3rd Quarter,30,980,Y,Y
201108,3rd Quarter,31,980,Y,N
201108,3rd Quarter,34,980,N,N
201108,3rd Quarter,35,980,N,N
201108,3rd Quarter,36,980,Y,Y
201108,3rd Quarter,36,980,Y,N
201108,3rd Quarter,38,980,Y,Y
201108,3rd Quarter,39,980,Y,N
201108,3rd Quarter,47,980,Y,Y
201108,2nd Quarter,51,980,Y,N
201108,2nd Quarter,56,980,Y,Y
201108,2nd Quarter,56,980,N,N
201108,2nd Quarter,60,980,Y,Y
201108,2nd Quarter,61,980,Y,N
201108,2nd Quarter,61,980,Y,Y
201108,2nd Quarter,65,980,Y,N
201108,2nd Quarter,65,980,Y,Y
201108,2nd Quarter,67,980,N,N
201108,2nd Quarter,68,980,N,N
201108,2nd Quarter,69,980,Y,Y
201108,2nd Quarter,73,980,Y,Y
201108,2nd Quarter,74,980,Y,N
201108,2nd Quarter,75,980,N,N
201108,2nd Quarter,75,980,N,N
201108,1st Quarter,76,980,Y,N
201108,1st Quarter,77,980,Y,Y
201108,1st Quarter,78,980,Y,Y
201108,1st Quarter,80,980,Y,Y
201108,1st Quarter,81,980,Y,Y
201108,1st Quarter,81,980,Y,Y
201108,1st Quarter,82,980,Y,Y
201108,1st Quarter,83,980,N,N
201108,1st Quarter,84,980,Y,Y
201108,1st Quarter,87,980,Y,Y
201108,1st Quarter,88,980,Y,Y
201108,1st Quarter,89,980,Y,Y
201108,Top 10%,90,980,Y,Y
201108,Top 10%,92,980,Y,Y
201108,Top 10%,97,980,Y,Y
201108,4th Quarter,20,990,N,N
201108,3rd Quarter,28,990,N,Y
201108,3rd Quarter,29,990,Y,Y
201108,3rd Quarter,30,990,N,N
201108,3rd Quarter,33,990,N,N
201108,3rd Quarter,34,990,N,N
201108,3rd Quarter,34,990,Y,Y
201108,3rd Quarter,38,990,Y,Y
201108,3rd Quarter,38,990,Y,Y
201108,3rd Quarter,39,990,N,N
201108,3rd Quarter,39,990,Y,Y
201108,3rd Quarter,40,990,N,N
